time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2023-01-09T15:00,305.5,211.9,3927,103.8,22.4,55
2023-01-09T16:00,327.8,227.7,4366,113.9,24.5,37
2023-01-09T17:00,346.5,240.3,4791,120.2,26.8,27
2023-01-09T18:00,359.5,249.6,5179,122.8,28,18
2023-01-09T19:00,369.7,257,5256,119.1,26.1,13
2023-01-09T20:00,369.7,257,5200,111.2,22.9,11
2023-01-09T21:00,363.2,252.4,5032,99.2,18.5,11
2023-01-09T22:00,349.2,243.1,4849,89.8,16.1,12
2023-01-09T23:00,334.3,232.4,4606,79.7,13.8,14
2023-01-10T00:00,353.9,245.9,4668,67.4,18,44
2023-01-10T01:00,328.8,228.6,4546,65.2,16.2,38
2023-01-10T02:00,318.5,221.7,4370,61.8,13.5,31
2023-01-10T03:00,314.8,219.3,4143,55.5,9.9,36
2023-01-10T04:00,310.1,216.5,4058,49.2,7.2,64
2023-01-10T05:00,312,217,3998,41.6,4.5,106
2023-01-10T06:00,305.5,212.8,3727,31.2,2.5,154
2023-01-10T07:00,270.1,188.1,3202,22.2,3,178
2023-01-10T08:00,210.5,146.2,2510,12.8,4.9,196
2023-01-10T09:00,164.4,113.9,1792,6.4,7.2,203
2023-01-10T10:00,136.9,94.5,1601,10.3,7.9,187
2023-01-10T11:00,125.3,86.6,1583,19.1,8.5,158
2023-01-10T12:00,172.8,120.1,2047,35.6,9.6,139
2023-01-10T13:00,190.5,132.2,2190,45.8,10.4,116
2023-01-10T14:00,194.2,135,2393,60.2,11.6,82
2023-01-10T15:00,193.7,134.6,2609,74.7,12.8,46
2023-01-10T16:00,193.2,134.1,2673,77.4,13.2,34
2023-01-10T17:00,197.4,136.9,2691,76.2,13.3,28
2023-01-10T18:00,203,141.1,2674,71.8,13.2,25
2023-01-10T19:00,206.8,143.9,2623,66.6,12.9,25
2023-01-10T20:00,211.4,147.1,2542,59.6,12.4,28
2023-01-10T21:00,215.1,149.5,2476,51,11.6,30
2023-01-10T22:00,218.9,152.3,2494,45.6,10.9,28
2023-01-10T23:00,221.7,154.1,2546,40.7,10.1,24
2023-01-11T00:00,209.5,146.2,2605,36.7,9.7,17
2023-01-11T01:00,217,150.9,2722,39.2,9.6,15
2023-01-11T02:00,224.4,156.5,2887,42.8,9.6,12
2023-01-11T03:00,233.3,162.5,3003,45.2,9.7,16
2023-01-11T04:00,227.7,158.3,2922,43.5,10.2,29
2023-01-11T05:00,224.4,156,2753,39.8,11.1,47
2023-01-11T06:00,227.2,158.3,2534,34.5,12.1,70
2023-01-11T07:00,228.2,158.8,2403,30.2,12.6,85
2023-01-11T08:00,211.4,147.1,2281,25.5,13,100
2023-01-11T09:00,201.6,140.2,2208,22,13.1,111
2023-01-11T10:00,196.5,136.4,2276,23.2,12.6,110
2023-01-11T11:00,191.9,133.6,2415,26.6,11.7,103
2023-01-11T12:00,162.1,112.9,2592,29.9,6.9,88
2023-01-11T13:00,165.8,115.7,2665,31.5,6.8,79
2023-01-11T14:00,168.1,117.3,2768,33.7,6.5,67
2023-01-11T15:00,171.4,119.7,2857,35.5,6.2,53
2023-01-11T16:00,174.6,122,2848,35.5,6.2,47
2023-01-11T17:00,177,123.4,2799,34.7,6.2,43
2023-01-11T18:00,179.3,124.8,2714,32.3,6.1,40
2023-01-11T19:00,181.1,126.2,2641,29.2,5.7,39
2023-01-11T20:00,181.6,126.7,2554,25.4,5.1,40
2023-01-11T21:00,183,127.6,2451,20.5,4.4,41
2023-01-11T22:00,183.9,128.5,2381,17,4.1,42
2023-01-11T23:00,183.9,128.1,2318,13.6,3.8,43
2023-01-12T00:00,164.4,114.3,2040,14.9,2.7,32
2023-01-12T01:00,161.1,112.2,2060,17.8,2.8,29
2023-01-12T02:00,159.7,111.1,2089,21.6,2.8,25
2023-01-12T03:00,163.4,113.4,2108,24.4,3.4,29
2023-01-12T04:00,158.8,110.1,2099,22.4,4.1,48
2023-01-12T05:00,162.5,112.7,2077,18.2,5,75
2023-01-12T06:00,174.2,120.6,2016,13.1,7.4,107
2023-01-12T07:00,175.1,121.1,1921,10.3,11.2,123
2023-01-12T08:00,163.9,112.9,1798,7.8,16,136
2023-01-12T09:00,156,106.9,1693,8.4,21,142
2023-01-12T10:00,148.5,101.3,1685,13.1,22.4,134
2023-01-12T11:00,147.1,100.4,1718,20.8,22.5,117
2023-01-12T12:00,145.8,100.4,1736,30.9,17.6,131
2023-01-12T13:00,167.6,115.5,2066,49,17.5,102
2023-01-12T14:00,189.5,130.9,2534,74.6,17.2,60
2023-01-12T15:00,204,141.1,3001,97.8,16.6,17
2023-01-12T16:00,210.5,145.8,3122,97.6,16,8
2023-01-12T17:00,210,145.3,3122,88.2,15.4,10
2023-01-12T18:00,184.4,128.1,2880,71.5,13.7,18
2023-01-12T19:00,147.6,102.2,2396,57,11.1,27
2023-01-12T20:00,107.6,74.5,1724,39.9,7.8,40
2023-01-12T21:00,77.5,53.4,990,21.4,4.3,53
2023-01-12T22:00,65.7,45.2,739,13.9,3.4,57
2023-01-12T23:00,59.8,41.2,628,9.9,3.3,57
2023-01-13T00:00,49.8,34,407,4.8,3.3,74
2023-01-13T01:00,52.4,35.7,480,8.8,3.2,66
2023-01-13T02:00,57.6,39.5,583,14.6,3.2,55
2023-01-13T03:00,65.9,45.2,686,19.5,4,49
2023-01-13T04:00,75.9,52,703,18.8,5.8,57
2023-01-13T05:00,79.2,53.7,692,15.8,8.1,72
2023-01-13T06:00,86.8,58.3,666,11.6,10.9,92
2023-01-13T07:00,95.9,63.6,646,9.1,12.4,105
2023-01-13T08:00,90.1,59.5,620,6.7,13.7,117
2023-01-13T09:00,86.6,57.4,601,5.2,14.3,125
2023-01-13T10:00,93.1,61.9,601,6.6,13.5,122
2023-01-13T11:00,83.8,56,611,9.4,11.9,113
2023-01-13T12:00,95.9,64.5,664,14.2,9.6,98
2023-01-13T13:00,87.8,59.8,754,19,7.9,84
2023-01-13T14:00,91.7,62.4,874,24.5,6.2,66
2023-01-13T15:00,97.3,66.6,1027,30.1,4.4,47
2023-01-13T16:00,100.6,69.2,1122,31.9,3.8,38
2023-01-13T17:00,105,72.2,1210,32.2,3.5,32
2023-01-13T18:00,112.7,77.5,1304,31.5,3.2,26
2023-01-13T19:00,122.9,84.5,1356,30.6,3,22
2023-01-13T20:00,133.6,92.2,1394,29,2.8,18
2023-01-13T21:00,136,93.8,1401,26.2,2.6,16
2023-01-13T22:00,133.6,92.4,1345,22.8,2.3,18
2023-01-13T23:00,129,89.2,1253,18.6,2.2,21
2023-01-14T00:00,121.5,84.3,1181,15.2,2,25
2023-01-14T01:00,112.7,78,1232,16.5,2.1,23
2023-01-14T02:00,106.4,73.8,1331,19.9,2.4,19
2023-01-14T03:00,102.9,71.5,1396,21.9,3,24
2023-01-14T04:00,107.3,74.7,1331,18.7,3.7,45
2023-01-14T05:00,89.2,61.7,1208,13.4,4.7,75
2023-01-14T06:00,76.4,52.6,1023,7.2,5.5,107
2023-01-14T07:00,65.2,44.7,868,4.4,5.4,118
2023-01-14T08:00,54.4,37.3,697,2.5,4.9,122
2023-01-14T09:00,46.8,32,547,2.2,4.4,121
2023-01-14T10:00,43.3,29.5,537,4.6,4.3,114
2023-01-14T11:00,41.6,28.4,587,8.6,4.3,102
2023-01-14T12:00,48.1,33.2,696,14.1,4.4,87
2023-01-14T13:00,56.6,39.1,809,18,4.6,77
2023-01-14T14:00,61,42.1,950,22,4.8,68
2023-01-14T15:00,64,44.2,1112,25.2,4.9,59
2023-01-14T16:00,66.8,46.1,1185,24.9,5.1,56
2023-01-14T17:00,71,48.8,1235,23,5.2,55
2023-01-14T18:00,75.9,52.2,1282,20.3,5.3,54
2023-01-14T19:00,80.3,55.2,1300,18.6,5.3,53
2023-01-14T20:00,85.4,58.7,1305,16.9,5.4,52
2023-01-14T21:00,91,62.6,1320,15.1,5.4,49
2023-01-14T22:00,97.3,66.8,1334,13.9,5.4,46
2023-01-14T23:00,103.8,71.5,1352,12.9,5.3,42
2023-01-15T00:00,110.8,76.4,1447,14.6,5.3,37
2023-01-15T01:00,119.7,82.4,1654,21.5,5.6,29
2023-01-15T02:00,132.7,91.5,1929,31.3,5.8,19
2023-01-15T03:00,149.9,103.8,2135,38.2,6.1,21
2023-01-15T04:00,135,93.4,2034,32.8,5.8,47
2023-01-15T05:00,123.9,85.7,1799,22,5.6,85
2023-01-15T06:00,110.4,76.4,1485,9.7,5.5,128
2023-01-15T07:00,95.9,66.6,1301,5.2,6.2,144
2023-01-15T08:00,84.1,58.3,1125,2.8,7.2,154
2023-01-15T09:00,73.3,50.9,974,3.1,8.2,154
2023-01-15T10:00,64.3,44.6,944,6.7,8.1,142
2023-01-15T11:00,58.7,40.7,973,12.8,7.6,122
2023-01-15T12:00,92.9,64.7,1180,28.4,8.1,105
2023-01-15T13:00,112.7,78.5,1380,36.9,8.7,90
2023-01-15T14:00,122.5,85.4,1663,49,9.6,69
2023-01-15T15:00,129,90.1,1943,59.7,10.4,47
2023-01-15T16:00,133.6,93.1,1984,58.7,10.2,41
2023-01-15T17:00,137.8,96.2,1942,53.2,9.7,40
2023-01-15T18:00,138.3,96.4,1845,44.4,9.1,41
2023-01-15T19:00,136.9,95.2,1749,37.8,8.7,41
2023-01-15T20:00,138.8,96.4,1626,30.3,8.4,42
2023-01-15T21:00,143.9,99.9,1518,22.9,8.1,42
2023-01-15T22:00,151.3,105,1507,20.3,8,38
2023-01-15T23:00,158.8,110.1,1537,19.5,8.1,33
2023-01-16T00:00,191.9,133.6,2081,33,8.4,14
2023-01-16T01:00,196,136.9,2352,38.5,7.8,10
2023-01-16T02:00,205.4,143,2730,46.3,6.9,4
2023-01-16T03:00,222.6,155.1,2945,49.7,6.3,12
2023-01-16T04:00,205.8,143.4,2630,40.5,6.7,44
2023-01-16T05:00,171.4,119.2,2070,25.5,7.6,89
2023-01-16T06:00,137.4,95.2,1416,8.9,8.5,138
2023-01-16T07:00,119.7,83.1,1164,3.8,8.7,155
2023-01-16T08:00,105.7,73.6,1005,1.8,8.7,163
2023-01-16T09:00,96.4,67.1,897,3,8.4,161
2023-01-16T10:00,85,59,886,7.2,7.8,149
2023-01-16T11:00,79.9,55.5,941,14.1,6.8,129
2023-01-16T12:00,64.5,44.9,851,20.2,5.7,97
2023-01-16T13:00,80.1,55.9,987,25,6,88
2023-01-16T14:00,89.2,62.2,1179,31.6,6.3,75
2023-01-16T15:00,96.6,67.3,1369,36.9,6.9,61
2023-01-16T16:00,101.5,70.5,1393,35,7.4,58
2023-01-16T17:00,104.8,72.6,1360,30,7.9,59
2023-01-16T18:00,107.1,74,1300,23.4,8.4,59
2023-01-16T19:00,107.8,74.5,1259,20,8.7,56
2023-01-16T20:00,109,75.4,1210,17,8.8,53
2023-01-16T21:00,111.3,76.8,1172,14.1,8.8,48
2023-01-16T22:00,113.9,78.7,1163,12.6,8.6,44
2023-01-16T23:00,116.2,80.6,1169,11.8,8.4,41
2023-01-17T00:00,158.8,110.1,1670,23.5,7.5,21
2023-01-17T01:00,160.2,110.8,1926,30.5,7.4,15
2023-01-17T02:00,169.5,117.6,2285,40.3,7.4,8
2023-01-17T03:00,191.9,133.2,2523,46.2,7.4,14
2023-01-17T04:00,179.3,124.8,2308,38.7,7.6,44
2023-01-17T05:00,154.6,107.6,1891,24.9,7.9,88
2023-01-17T06:00,129,89.6,1380,9.6,8.1,137
2023-01-17T07:00,114.3,79.6,1145,4.5,7.8,155
2023-01-17T08:00,101,70.3,960,2.2,7.2,165
2023-01-17T09:00,87.8,61.2,824,3.4,6.6,166
2023-01-17T10:00,79.9,55.6,824,8.1,6.4,155
2023-01-17T11:00,76.4,53.2,900,15.9,6.3,135
2023-01-17T12:00,81.7,57.2,1048,25.5,6.6,118
2023-01-17T13:00,98.7,68.9,1211,32.2,7.1,104
2023-01-17T14:00,110.4,77.1,1442,41.7,7.7,84
2023-01-17T15:00,122,85,1684,50.2,8.5,62
2023-01-17T16:00,129.9,90.6,1746,49.3,8.9,55
2023-01-17T17:00,137.8,95.9,1751,45,9.1,52
2023-01-17T18:00,146.7,102.2,1728,38.5,9.2,49
2023-01-17T19:00,154.1,106.9,1698,34.7,9.3,45
2023-01-17T20:00,161.1,111.8,1650,30.8,9.2,42
2023-01-17T21:00,168.1,116.6,1609,26.4,9,37
2023-01-17T22:00,173.7,120.6,1598,23.6,8.8,33
2023-01-17T23:00,175.6,122,1600,21.4,8.4,29
2023-01-18T00:00,189.1,132.2,2778,55.2,14,10
2023-01-18T01:00,183.5,128.1,2878,56.3,12.5,7
2023-01-18T02:00,183.9,128.5,3013,57.8,10.4,3
2023-01-18T03:00,197,137.4,3007,54.8,8.4,14
2023-01-18T04:00,179.7,125.3,2712,44.7,8.2,46
2023-01-18T05:00,169,117.8,2260,30.2,8.9,91
2023-01-18T06:00,139.7,96.9,1722,14.5,10,140
2023-01-18T07:00,125.7,87.1,1462,8.6,11.1,158
2023-01-18T08:00,115.9,80.3,1260,5.7,12.4,167
2023-01-18T09:00,108.3,75.2,1109,6.1,13.6,166
2023-01-18T10:00,103.1,71.7,1109,10.5,13.6,152
2023-01-18T11:00,103.4,71.9,1190,18,13.4,128
2023-01-18T12:00,117.1,81.7,1286,23.8,12.2,99
2023-01-18T13:00,133.2,93.1,1391,27.3,11.4,87
2023-01-18T14:00,140.6,98.3,1539,32.2,10.2,69
2023-01-18T15:00,142.5,99.4,1698,36.5,8.9,50
2023-01-18T16:00,149.5,104.5,1752,35.8,8.4,44
2023-01-18T17:00,155.5,108.7,1773,33,8.1,42
2023-01-18T18:00,152.7,106.6,1752,28.5,7.8,41
2023-01-18T19:00,148.5,103.8,1685,24.5,7.4,41
2023-01-18T20:00,147.6,103.1,1581,19.9,6.9,43
2023-01-18T21:00,147.1,102.9,1452,14.9,6.7,44
2023-01-18T22:00,145.3,101.3,1355,11.7,6.8,43
2023-01-18T23:00,139.7,97.1,1260,9.1,7.2,41
2023-01-19T00:00,145.3,101.3,1377,10.7,7.2,37
2023-01-19T01:00,148.1,103.1,1619,19.7,7.8,27
2023-01-19T02:00,162.1,112.9,1958,32.3,8.5,14
2023-01-19T03:00,189.5,131.8,2217,41.7,9.8,14
2023-01-19T04:00,208.2,145.3,2095,36.1,10.9,44
2023-01-19T05:00,170,118.3,1810,24.1,12.4,88
2023-01-19T06:00,152.3,105.9,1427,10.3,13.7,138
2023-01-19T07:00,135.5,94.1,1200,5.3,14,156
2023-01-19T08:00,118.3,82.2,980,2.5,13.9,165
2023-01-19T09:00,97.1,67.3,792,3.2,13.2,163
2023-01-19T10:00,82.7,57,753,7.9,12.1,149
2023-01-19T11:00,78.7,54.1,786,15.7,10.6,125
2023-01-19T12:00,90.1,62.4,946,28.6,8.7,105
2023-01-19T13:00,113.9,78.9,1211,40.7,9.4,88
2023-01-19T14:00,134.6,93.4,1588,57.7,10.4,63
2023-01-19T15:00,150.9,105,2017,74.2,11.5,37
2023-01-19T16:00,163.4,113.6,2202,76,12,29
2023-01-19T17:00,174.2,121.1,2324,72.6,12.4,28
2023-01-19T18:00,182.5,127.1,2379,65.3,12.7,28
2023-01-19T19:00,187.2,130.4,2311,59,13,29
2023-01-19T20:00,186.7,129.9,2166,51,13.3,33
2023-01-19T21:00,182.1,126.7,1967,41.3,13.3,36
2023-01-19T22:00,175.1,122,1819,34.8,12.8,36
2023-01-19T23:00,171.4,119.7,1665,28.8,11.9,36
2023-01-20T00:00,193.7,135,2617,54.7,12.9,8
2023-01-20T01:00,199.8,139.2,2761,58,12.1,6
2023-01-20T02:00,204.4,142.5,2959,62.5,11.1,3
2023-01-20T03:00,208.2,145.3,2989,62.2,12.4,16
2023-01-20T04:00,198.8,138.8,2639,51.4,17.8,51
2023-01-20T05:00,176,122.5,2091,35.1,25.4,100
2023-01-20T06:00,138.3,95.9,1462,17.1,33,152
2023-01-20T07:00,123.9,85.7,1218,10.9,34.2,169
2023-01-20T08:00,116.2,80.1,1069,8.1,33.3,176
2023-01-20T09:00,111.3,76.6,948,7.2,30.6,173
2023-01-20T10:00,108.5,74.5,899,8.6,27.6,162
2023-01-20T11:00,106.4,73.1,898,11.9,23.7,143
2023-01-20T12:00,90.3,62.4,901,17.6,18.8,110
2023-01-20T13:00,95,65.9,975,22.9,16.2,93
2023-01-20T14:00,96.4,66.8,1080,30.5,12.5,70
2023-01-20T15:00,95.5,66.4,1193,38.2,8.3,43
2023-01-20T16:00,94.5,65.7,1236,40,6.5,32
2023-01-20T17:00,95.2,66.4,1257,40,5.3,25
2023-01-20T18:00,96.2,67.1,1234,37.6,4.2,20
2023-01-20T19:00,92.4,64.5,1155,33.8,3.7,20
2023-01-20T20:00,87.3,61,1036,28.3,3.5,22
2023-01-20T21:00,86.4,60.3,901,21.9,3.2,25
2023-01-20T22:00,88.2,61.7,838,18.3,3.1,26
2023-01-20T23:00,88.5,61.9,794,15.4,3,26
2023-01-21T00:00,68.9,48,614,11.5,2.8,34
2023-01-21T01:00,70.8,49.4,731,15.4,2.6,28
2023-01-21T02:00,77.1,53.8,896,21,2.3,20
2023-01-21T03:00,85.7,59.8,1000,24.5,2.2,21
2023-01-21T04:00,86.1,60.1,886,20.4,2.7,40
2023-01-21T05:00,63.8,44.5,673,12.9,3.4,68
2023-01-21T06:00,44.7,30.7,432,4.8,4.2,100
2023-01-21T07:00,40.2,27.4,348,1.9,4.2,113
2023-01-21T08:00,38.4,26.1,305,0.4,4.2,120
2023-01-21T09:00,37.1,25.1,314,2.3,4.1,121
2023-01-21T10:00,36.2,24.4,390,8.8,4.4,112
2023-01-21T11:00,36.3,24.6,515,18.4,4.8,97
2023-01-21T12:00,66.6,45.4,664,28.1,6.7,88
2023-01-21T13:00,92.9,63.8,944,40.9,6.8,69
2023-01-21T14:00,115.5,79.9,1339,58.8,7,43
2023-01-21T15:00,125.7,87.1,1681,72.3,6.8,18
2023-01-21T16:00,122.9,85.2,1620,64.8,6.2,19
2023-01-21T17:00,112.7,78.2,1402,48.3,5.2,28
2023-01-21T18:00,96.4,66.8,1126,29,4.2,40
2023-01-21T19:00,87.3,60.5,1013,22.3,4.1,42
2023-01-21T20:00,89.6,62.4,925,18.5,4.2,42
2023-01-21T21:00,99,68.9,875,16,4.6,40
2023-01-21T22:00,110.6,76.8,896,15.4,4.9,37
2023-01-21T23:00,122,84.8,961,16.1,5.3,32
2023-01-22T00:00,125.3,87.1,1106,20.6,5.8,22
2023-01-22T01:00,131.8,91.7,1326,26.4,5.4,16
2023-01-22T02:00,143.4,99.9,1633,34.5,4.8,9
2023-01-22T03:00,161.1,112.2,1827,39.2,4.2,12
2023-01-22T04:00,139.7,97.1,1616,32.8,4.6,35
2023-01-22T05:00,105.9,73.6,1221,21.2,5.2,70
2023-01-22T06:00,87.1,60.1,760,8.4,5.9,108
2023-01-22T07:00,67.5,46.4,582,3.8,5.9,121
2023-01-22T08:00,59.1,40.6,470,1.6,5.7,128
2023-01-22T09:00,54.2,37.3,412,2.5,5.4,127
2023-01-22T10:00,52,35.7,428,6.6,5.2,119
2023-01-22T11:00,51,35,501,13.2,5.2,105
2023-01-22T12:00,79.6,54.9,730,26.6,5.3,74
2023-01-22T13:00,103.8,71.9,1057,40.9,5.9,55
2023-01-22T14:00,129.9,90.1,1520,61.2,6.8,29
2023-01-22T15:00,152.7,105.9,1996,79.4,7.4,3
2023-01-22T16:00,167.6,116.6,2117,79.1,7.2,0
2023-01-22T17:00,171.4,119.2,2119,71.6,6.7,4
2023-01-22T18:00,158.8,110.4,1989,58,5.9,14
2023-01-22T19:00,137.8,95.9,1757,45.8,5.3,24
2023-01-22T20:00,122.5,85.2,1429,31.5,4.7,36
2023-01-22T21:00,110.1,76.6,1058,16.2,4.1,49
2023-01-22T22:00,102.7,71.2,910,10.8,3.9,53
2023-01-22T23:00,98,68,820,8.4,4,53
2023-01-23T00:00,119.2,82.9,1065,14.6,3.2,34
2023-01-23T01:00,112,77.8,1073,17.5,3.3,32
2023-01-23T02:00,108.7,75.4,1084,21.4,3.4,30
2023-01-23T03:00,107.3,74.5,1087,24.2,3.6,34
2023-01-23T04:00,107.3,74.5,1082,22.8,3.8,46
2023-01-23T05:00,112.9,78.2,1070,19.4,3.9,64
2023-01-23T06:00,111.1,77.1,1010,14.6,4.1,87
2023-01-23T07:00,108.3,74.7,897,11.2,4.3,101
2023-01-23T08:00,111.1,76.1,747,7.8,4.5,115
2023-01-23T09:00,113.9,78,588,4.9,4.7,125
2023-01-23T10:00,117.6,80.6,542,5.4,4.7,122
2023-01-23T11:00,126.7,86.8,530,7.4,4.6,113
2023-01-23T12:00,130.9,90.1,510,11.5,3.8,90
2023-01-23T13:00,137.4,94.8,524,11.9,3.8,86
2023-01-23T14:00,129.5,88.9,545,12.4,3.8,80
2023-01-23T15:00,122.5,84.3,564,12.8,3.8,74
2023-01-23T16:00,114.3,78.9,566,12.4,3.7,72
2023-01-23T17:00,107.1,73.8,562,11.8,3.7,70
2023-01-23T18:00,103.1,71.2,551,10.6,3.6,69
2023-01-23T19:00,101.3,69.8,534,9.4,3.7,69
2023-01-23T20:00,98.5,68,511,8,3.8,69
2023-01-23T21:00,99.4,68.5,496,6.6,3.8,68
2023-01-23T22:00,101.7,70.1,495,5.8,3.8,66
2023-01-23T23:00,103.1,71.2,504,5.2,3.7,62
2023-01-24T00:00,94.5,65.4,550,7.2,3,53
2023-01-24T01:00,92.9,64.3,608,10.4,3,49
2023-01-24T02:00,93.6,64.7,690,14.8,3.2,44
2023-01-24T03:00,96.2,66.6,767,18.4,3.3,42
2023-01-24T04:00,100.4,69.6,768,17.4,3.2,49
2023-01-24T05:00,101.7,70.3,740,14.4,3.2,60
2023-01-24T06:00,102.7,71,702,10.6,3.5,77
2023-01-24T07:00,103.4,71.5,683,8.4,4.6,94
2023-01-24T08:00,101.7,70.3,665,6.4,6.1,113
2023-01-24T09:00,104.3,72.2,652,5.8,8,128
2023-01-24T10:00,119.2,82.2,653,7.6,9.3,124
2023-01-24T11:00,135,92.7,662,10.9,10.5,111
2023-01-24T12:00,119.2,81.7,581,13.8,10.9,90
2023-01-24T13:00,125.7,86.1,601,16.9,9.4,79
2023-01-24T14:00,117.1,80.3,628,21.2,7.4,63
2023-01-24T15:00,102.9,70.5,651,24.9,5.2,47
2023-01-24T16:00,91.3,62.6,647,24.4,4.5,44
2023-01-24T17:00,82.9,56.9,633,22.1,4.2,46
2023-01-24T18:00,77.8,53.6,603,18.6,4,49
2023-01-24T19:00,76.1,52.4,570,16.1,3.7,49
2023-01-24T20:00,76.6,52.6,529,13.4,3.5,50
2023-01-24T21:00,78,53.7,488,10.4,3.4,49
2023-01-24T22:00,80.1,55.1,476,9,3.4,46
2023-01-24T23:00,82.4,56.8,475,8.1,3.5,43
2023-01-25T00:00,102.2,70.5,429,5.2,3,59
2023-01-25T01:00,109,75,524,9.9,2.9,52
2023-01-25T02:00,118.5,81.5,658,16.5,2.9,42
2023-01-25T03:00,129.9,89.6,779,22,3.2,37
2023-01-25T04:00,129,88.9,769,20.4,4,46
2023-01-25T05:00,127.1,87.3,708,15.9,5,62
2023-01-25T06:00,124.3,85.4,637,10.4,6.8,84
2023-01-25T07:00,125.7,85.9,618,7.8,9.1,99
2023-01-25T08:00,124.8,85.2,611,5.6,11.6,115
2023-01-25T09:00,128.1,87.8,622,5.1,13.6,125
2023-01-25T10:00,128.5,88,650,7.8,12.9,119
2023-01-25T11:00,134.6,92.2,692,12.4,10.9,106
2023-01-25T12:00,117.1,80.6,725,19.1,7.2,91
2023-01-25T13:00,139.7,96.4,996,33.5,7.2,71
2023-01-25T14:00,162.5,112.5,1384,54,7.2,42
2023-01-25T15:00,180.2,124.3,1875,75.1,7.4,11
2023-01-25T16:00,196.5,136,2187,80.1,7.9,2
2023-01-25T17:00,214.7,148.5,2478,79.9,8.7,0
2023-01-25T18:00,228.6,158.8,2693,75.8,9.1,1
2023-01-25T19:00,231,160.2,2648,70.9,8.4,2
2023-01-25T20:00,224.4,156,2475,63.8,7.2,5
2023-01-25T21:00,209.5,145.8,2172,52.5,5.7,11
2023-01-25T22:00,191.4,133.2,1887,41.3,4.9,18
2023-01-25T23:00,176,122.5,1552,28.6,4.2,28
2023-01-26T00:00,159.7,111.3,1208,20.1,2.3,35
2023-01-26T01:00,156,108.5,1242,21.7,2.2,28
2023-01-26T02:00,155.1,108,1290,23.9,2,19
2023-01-26T03:00,157.4,109.7,1317,24.9,2,19
2023-01-26T04:00,163.9,114.6,1293,22.6,2,37
2023-01-26T05:00,158.3,110.4,1243,18.8,2.3,66
2023-01-26T06:00,148.5,103.4,1125,13.6,3,99
2023-01-26T07:00,135,93.6,965,9.6,4.1,115
2023-01-26T08:00,113.6,78.5,764,5.3,5.4,128
2023-01-26T09:00,97.8,67.5,566,2.5,6.7,135
2023-01-26T10:00,90.8,62.4,519,3.8,6.7,129
2023-01-26T11:00,87.8,60.5,527,7.2,6.2,115
2023-01-26T12:00,86.4,59.8,692,18.6,5,93
2023-01-26T13:00,108.3,75,861,27,5.4,79
2023-01-26T14:00,119,82.7,1102,38.8,5.9,60
2023-01-26T15:00,122.5,85,1349,49,6.6,40
2023-01-26T16:00,125.3,86.8,1403,47.6,6.8,37
2023-01-26T17:00,129.5,89.9,1394,41.5,6.9,41
2023-01-26T18:00,132.2,91.7,1353,32.9,7.1,45
2023-01-26T19:00,132.7,92,1311,27.8,7.3,45
2023-01-26T20:00,132.7,91.7,1252,22.5,7.8,44
2023-01-26T21:00,131.8,91,1198,17.2,8.1,42
2023-01-26T22:00,131.8,91,1186,14.7,8,40
2023-01-26T23:00,130.9,90.6,1191,13.2,7.8,36
2023-01-27T00:00,163.4,113.2,1382,21.5,6.8,22
2023-01-27T01:00,160.7,111.5,1528,26.4,6.9,17
2023-01-27T02:00,166.2,115.3,1732,33.2,7.1,10
2023-01-27T03:00,180.2,124.8,1862,36.9,7.2,16
2023-01-27T04:00,160.2,111.3,1730,30.5,7.2,45
2023-01-27T05:00,141.6,98.5,1479,19.5,7.2,86
2023-01-27T06:00,124.8,86.8,1166,7.4,6.8,132
2023-01-27T07:00,113.6,79.2,1011,3.7,6.4,150
2023-01-27T08:00,102.4,71.5,881,2.2,5.8,160
2023-01-27T09:00,91.3,63.6,772,3.2,5.1,161
2023-01-27T10:00,80.6,55.9,743,6.2,4.8,150
2023-01-27T11:00,76.1,52.9,755,11.3,4.6,131
2023-01-27T12:00,87.1,60.5,802,18.3,4.3,108
2023-01-27T13:00,101.5,70.8,938,23.8,4.9,97
2023-01-27T14:00,110.4,76.8,1131,31.6,5.8,82
2023-01-27T15:00,118.3,82.2,1339,38.3,7.2,66
2023-01-27T16:00,124.8,86.4,1405,37.2,8.1,61
2023-01-27T17:00,129.9,90.1,1428,33,9.2,60
2023-01-27T18:00,133.2,92.2,1429,27.2,10.1,58
2023-01-27T19:00,135.5,93.6,1411,24.1,10.3,55
2023-01-27T20:00,138.8,95.9,1374,21,10.1,51
2023-01-27T21:00,142,98.3,1334,17.8,9.5,46
2023-01-27T22:00,143.9,99.7,1312,15.4,8.7,42
2023-01-27T23:00,141.6,98.3,1295,13.4,7.7,38
2023-01-28T00:00,130.4,90.8,1285,13.9,5.6,29
2023-01-28T01:00,123.9,86.4,1423,20.2,5.2,21
2023-01-28T02:00,128.5,89.4,1616,29,4.8,10
2023-01-28T03:00,141.6,99,1762,35.6,4.2,11
2023-01-28T04:00,121.1,84.3,1685,32,4.2,36
2023-01-28T05:00,118,82.4,1513,24,4.3,73
2023-01-28T06:00,120.1,83.6,1294,14.4,4.5,116
2023-01-28T07:00,114.6,79.6,1180,10.2,4.7,134
